soon	300
sordid	40
sore	20
sorts	20
sound	20
source	40
south	3000
southerly	100
southward	100
spaces	40
spacious	20
spang-chalfant	40
spanned	60
spans	100
spared	40
sparsely	20
special	620
specialization	20
specialized	20
specifying	20
speculative	20
speed	20
spellings	20
spends	20
spirit	40
spite	60
splendid	40
splits	20
sports	20
sprague	20
spread	100
spring	260
square	460
squaw	180
squirrel	180
st	420
stable	40
stadtebau	20
staffs	20
stages	200
stairways	20
stalls	60
standard	160
stands	80
stanton	140
started	60
state	160
state's	20
stated	60
statement	20
station--in	20
stations	60
statistics	60
statutes	20
steadily	100
steamboats	20
steel	80
steep	880
steps	100
stimulates	20
stimulating	20
stockton	20
stone	160
stood	20
storage	20
store	20
stored	20
stories	20
strain	20
strata	60
stratford	20
strawberry	40
streams	60
street	15200
street,[21	20
street._--a	20
street._--east	20
street._--frankstown	20
street._--on	20
street._--south	20
street[41	20
streets,--rebecca	20
streets.[8	20
street|oct	20
strength	80
stretch	20
stretches	40
strict	20
striking	140
strips	40
strong	20
structure	100
strung	20
studies	120
study	280
studying	40
stumbling	20
style	20
stübben's	20
subdivided	60
subdivision	20
subjects	40
subjoined	20
submitted	60
substantially	200
subway	20
success	240
succession	20
such	2620
sudden	40
suffer	20
suffice	20
sufficiently	20
suggested	240
suggestions	40
suggests	20
suitability	20
suitable	100
sum	40
summarize	20
summarized	60
summed	20
superintendents	40
superstructures	20
supervision	20
supplement	20
supplies	140
supply	80
supplying	40
support	100
supporting	20
supposed	60
sure	60
surface	200
surpass	20
surrendered	20
surrounded	60
surroundings	140
surveyed	20
surveyor	20
surveys	720
swarms	20
swift	20
swissvale	120
switzerland	40
sycamore	120
sylvan	60
sylvania	20
symons	140
system	980
tables	60
take	300
taken	420
talked	20
tap	20
tapes	40
tapping	20
tax	200
taxes	180
taxpayers	20
taxpaying	60
taylor	40
team	140
team),--.9	20
teaming	160
technical	100
telling	20
temporary	40
ten	120
tend	60
tentatively	20
tenth	260
terminals	20
terms	480
terraces	40
terracing	20
territorial	20
tested	20
tests	40
text	40
than	2120
thanks	20
that	8080
the	95770
then	440
thence	360
theoretically	20
theory	40
thereby	120
therefor	20
therein	80
thereof	160
thereof--is	20
thereon	100
thereto	20
these	2060
thick	20
things	160
thinks	20
third	340
thirtieth	200
thirty-first	80
thirty-fourth	40
thirty-nine	20
thirty-sixth	20
thoroughfare--a	20
thoroughfare--the	20
thoroughfare._--from	20
thoroughfare._--returning	20
thoroughfares	1320
thoroughly	20
those	1000
though	300
thought	60
thousands	20
three-level	20
three-quarter	20
three-span	40
throats	20
throngs	20
through	1740
throughout	260
ties	20
tilley	20
timber	20
time	760
timid	20
to	29960
today	40
ton	180
top	240
topographical	420
topography	220
torn	20
totally	20
totals	40
toward	140
towboats	60
tower	20
towns	20
townships	160
tows	60
track	140
tracks--and	20
trademark	220
trademark/copyright	20
trading	20
traffic	2900
traffic._--the	40
traffic_.--the	20
traffic_.--to	20
trails	20
trains	80
transcribe	20
transcriber's	20
transcripts	20
transfer	60
transferring	20
transit	20
transitmen	20
translation	20
transmissal	60
transverse	20
travel--or	20
traveled	40
traversing	60
treasurer	20
treated	60
trees	180
triangular	20
triangulation	120
trouble	60
troublesome	40
trunk-line	20
try	220
tugs	120
tunnel--and	20
turn	120
turning	40
twelve	40
twenty	60
twenty-eighth	140
twenty-third	20
two-level	60
two-line	20
two-span	20
two-thirds	20
twofold	20
types	220
typewritten	20
typographical	20
u	100
ugly	20
ultimate	80
unable	20
unchanged	40
uncomfortably	20
unconstitutional	20
underground	40
underscores	20
understood	120
undertaken	60
undertook	20
undeveloped	80
undisturbed	20
undoubtedly	140
uneconomical	60
unenforceability	20
unfair	20
unfavorably	20
unfitness	20
unfortunate	20
uniformly	20
unimportant	20
uninterrupted	40
union	120
unite	20
united	680
units	60
universal	20
unjustifiable	40
unlikely	40
unlink	20
unload	20
unloading	60
unnecessarily	20
unoccupied	40
unparalleled	20
unpromising	20
unprotected	20
unreasonable	80
unreasonably	20
unsatisfactory	20
unsightly	80
unsightly,--with	20
unsolicited	20
unsymmetrical	20
untaxed	20
unusual	60
up	1700
updated	20
uplands	60
urged	140
urgency	20
urgent	140
usage	20
use	1240
used	420
usefulness	60
user	60
usually	100
ut	20
utilizing	20
utterly	40
vacant	200
valley	1900
valley.[29	20
valley._--another	20
valleys--and	20
value	1140
value.[32	20
valued	60
vanilla	40
variation	20
varied	80
various	520
vehicles	540
vehicles--4	20
vehicles--between	20
vehicles|trucks|trucks	40
velocities	60
velocity	20
ventilating	20
ventilation	20
ventilators	20
verification	20
verona	20
vessels	380
viaducts	60
vicinity	160
view	380
viewing	20
viewpoint	40
vigor	40
vines	20
vinial	20
violates	20
virus	20
visit	40
volumes	20
volunteers	120
w	240
wage-earning	20
wagons	360
walk	40
walking	20
wallace	20
walls	100
wanted	20
wanting--direct	20
wants	20
was	900
wasteful	40
wastes	20
wasting	20
watch	60
water	1140
water's	20
water-born	20
water-front	80
water-sheds	20
waterways	60
wave	20
way	840
wealth	20
wear	40
weighed	20
weights	60
well-paved	20
well-recognized	20
weller	20
were	480
west	1900
west[25	20
westerly	80
westward	140
westward._--the	20
wharton	20
where	1960
whereas	60
whether	100
which	4260
while	420
whim	20
whitaker	20
whole	740
wholly	160
whom	80
whomsoever	20
wide	720
widen	280
widened--the	20
widening	1640
wider	60
widths	140
wilkins	120
wilkinsburg	240
william	20
willingness	20
winter	20
wisconsin	20
wisest	20
wish	60
withheld	20
within	500
wood	40
woodstock	100
woodville	40
wooster	20
words	20
work	1840
working	120
workmen	20
worthy	60
would	4100
wrench	20
written	60
www.gutenberg.org/contact	20
wyandotte	20
xi	40
xiii	60
yards	320
year	400
york	400
you	1460
youghiogheny	60
youngsters	20
your	260
zones	20
zurich	40
¹/₅₀₀	20
█|2,228,270	20
██|2,344,398	20
██|2,796,122	20
▕	120
0	200
1,043,020	20
1,045,570	20
1,159,084	20
1,185,250	20
1,247,020	20
1,500,000	20
1,506	20
1,580	20
1,681	20
1-4	20
1.3	20
1.a	20
1.c	40
1.e	40
1.e.2	20
1.e.4	20
1.e.6	20
1.e.8	80
1.f.1	20
1.f.3	100
1.f.5	20
10,184	20
10.1	20
10.29	20
10.89	20
100-112	20
101	40
101-106	20
101-122	20
105	40
105,000,000	60
109	20
11	300
11,000,000	20
11,455	20
113-116	20
115,851|202,429	20
116	40
118	120
11th	20
121	100
123	40
123-128	20
125	40
128-132	20
129	20
13	200
13,000	20
13,240,010|[41]1,879,140,750	20
13,950	20
13-nov	20
133-165	60
134	20
138	40
138,114	40
138-140	40
14.3	20
141-144	20
145	20
145-151	20
147,095	20
149,862,600	20
15	240
15.4	20
150	100
1500	20
154	20
156	20
15th	20
15½-foot	20
160,395	40
161	40
162-165	60
163	20
17	400
172.0	20
18,430	20
18,700	20
18-foot	20
18.3	20
185,158	20
1870	40
1872	20
1874	20
189	20
1898	20
19	120
19.2	20
1902	40
1911	80
1913	20
1915	20
1935	20
198	20
19th	20
1]haights	20
1]hamilton	20
1a	40
1a[38	20
2	840
2,019	20
2,022	20
2,127,585	20
2,201,473,500	20
2,495	20
2,628	20
2,664	20
2,750,000	20
2,901,837	20
2.22	20
2.8	40
20	180
20,000,000	40
20.4	20
20.44	20
200	80
2015	20
217,000	20
22	140
220	20
23.3	20
231	20
24	180
24,330,000	20
24,335,982|████████████████▌	20
24,408	20
24,583	20
24.2	20
24´	20
25,904	20
26	140
26,523	60
260	20
27,098,291|████████████████████████████████████	20
27.92	20
2710	20
273	20
2763	20
28	260
283,041	20
28´	20
29,102	20
29,146	20
29,212	20
29.1	20
293	20
2a[42	20
3,119	20
3,500,000	20
3,519	20
3,869	20
3,940	20
3,979	20
3.5	60
3.7	20
3.74	20
30,889	20
31	180
31-34	20
31-92	20
311,090	20
311,090|▎	20
33	160
334,613	20
337.5	20
338	20
34-37	40
35	140
35,000	40
351,400|19,929|75,555	20
358	20
36,759	20
37	240
37,888	20
37-43	20
37´	60
380,243	20
39	100
3½	140
4	680
4,534	20
4,800	20
4,877,495|██████▌	20
4,925	20
4.0	20
4.35	20
4.6	20
4.75	40
4.8	20
4.93	20
40	280
400	20
404,905	20
42	160
428	20
42´	60
430,980	20
4394	20
43]weight	20
44	140
44-56	40
455	20
46	60
48	160
4877	20
489,416	20
495	20
49972-0.txt	20
4¾	20
5,102,000	20
5.52	20
5.8%[34	20
51	80
51,457	20
53	120
53,000,000	20
53,622	20
530	20
54-foot	20
55	100
55,118	20
556,154	20
56,324	20
57	300
577,320	20
59	460
6	380
6,585.60	20
6-9	20
6.3%[34	20
6.35	20
6.5%[34	20
60	460
600	20
613	20
62	300
622	20
6329	20
64	360
64-6221541	20
66	240
68	280
6800	20
6th	80
7.5	20
7.89	20
705,147	20
71	380
718	20
72,854	20
72_b	40
73	280
732	20
73_a	60
73_c	40
74-75	20
75	500
77	320
77,330,000	20
785,147	20
789	20
79	420
7½	20
8	360
8,165	20
8,961	20
8.06	20
8.13	20
80	560
80,000	20
800	20
816,333|█	20
82	160
84	160
84116	20
848	20
86	240
868	20
9,351	20
9,366,973,935	20
9,706	20
901	20
93	60
93-100	20
95	100
958	20
96,485	20
987	20
99	20
99,300,075|137,696,104|203,896,154|270,096,204	20
abandoned	120
ability	80
able	180
abnormal	20
abolish	20
abrupt	20
absolutely	60
abuse	20
abutters	100
abutters--call	20
abutting	200
accept	20
accepting	40
access	420
accessibility	20
accessible	180
accidents	20
accommodation	60
accompanied	40
accomplished	40
according	20
accumulated	20
accurate	260
accustomed	20
acquire	40
acquired	20
acquirement	20
acres	300
act	180
act.--defining	20
action	160
active	180
actual	200
acute	20
adapt	40
adaptability	20
added	140
addition	140
address	40
addresses	20
adds	40
adequate	240
adhering	20
adjacent	420
administration	60
adopt	20
adoption	80
advance	80
advanced	60
advancement	20
advantageous	60
advantages	200
adverse	20
advertising	20
advice	20
advocates	20
affected	80
affidavit	20
afford	100
after	260
again	260
aggressive	20
agree	200
agreeable	140
agreed	20
agreement	400
aid	20
air	40
ak	20
alexander	80
alexander's	20
all-round	20
allen	80
allentown	20
allowance	40
allowed	100
almost	580
alongside	40
already	560
alter	60
alternate	20
although	280
aluminum	20
am	20
amanda	120
america	100
american	160
amidst	40
among	160
amount	840
amounting	60
anachronistic	20
analysis	60
angelo	20
angles	40
anno	20
annoyance	20
annoyed	20
annually	40
anticipate	20
antiquated	40
any	2600
anyhow	20
anyone	100
anything	100
apart	140
apparently	120
appearance	160
appears	220
appliances	20
application	40
applies	20
apply	40
appointed	20
apportionment	20
appreciable	60
approach	740
approaches	380
appropriation	80
april	160
arbitrary	60
archive	260
archive/canadian	40
archways	20
ardmore	140
are	5800
area.[24	20
areas	280
arise	40
arlington	140
arnold	120
arranged	80
arrangement	200
arrears	20
arriving	60
artificial	20
artists	20
as	7220
ascending	20
ascertain	20
aside	20
asked	40
aspect	40
assailed	20
assembly	20
assess	20
assessors	60
asset	60
assistance	40
assistant	140
associated	180
associations	20
assume	60
assumed	60
athletic	20
atlantic	40
attached	40
attained	60
attempted	20
attempts	20
attention	80
attitude	20
attractiveness	60
automobiles	180
avenue	9120
avenue,--cross	20
avenue--although	20
averaging	80
avoided	60
avoids	40
avon	40
await	160
awakened	20
away	140
axemen	20
b	340
backed	20
balance	40
bank	540
bare	20
barefoot	20
bargain	20
bargaining	20
barge-load	40
barges	300
bark	20
barren	20
barriers	20
basements	20
basic	20
basis	180
batavia	140
bathe	20
bear	80
bearing	120
beauty	340
because	800
becomes	320
becoming	40
beechview	180
beechwood	440
been	1580
beg	40
beginnings	20
begins	60
behavior	20
behind	60
beings	40
believe	40
believed	220
bellefield	260
bellevue	40
beltzhoover	80
bench	80
benches	100
bends	40
beneficial	20
benefited	80
benno	40
berlin	60
bessemer	60
best	800
bethel	20
better	400
between	2040
big	60
bigger	20
bion	60
blackadore	20
blank	20
blockades	20
blocks	100
board	120
boat	100
bodies	20
body	20
boggs	40
boggstown	20
bolder	40
bonded	20
books	20
boquet	40
border	20
borne	120
borough	160
bothersome	20
bottle	20
bottle-neck	20
bottoms	20
boulevard	1540
boulevard._--east	20
bound	140
boundaries	240
boundary	200
braces	20
braddock	500
brady	120
branch	540
branches	120
branching	80
brazil	20
breadth	20
bride	20
bridge,--that	20
bridge--a	20
bridge-builders	20
bridge-building	20
bridge._--butler	20
bridges	3640
bridges._--in	20
bridges._--the	60
bridges|pedestrians|[39]gross|[40]total	20
bridging	20
brillant	20
bring	100
bringing	20
broad	160
brooklyn	60
brown's	40
brunner	20
budapest	80
build	60
building	1040
buildings--the	20
built	560
built-up	60
bulk	40
burden	180
bureau	360
burns	40
business	1460
butler	500
buy	20
buying	20
by-products	20
calculate	20
calculated	20
california	200
call	40
can	2500
canals	80
capacity	360
capital	40
car	380
card	20
careful	80
carfare	20
cargo	60
cargoes	100
carnegie	80
carriage	20
carried	420
carrier	60
carson	380
case	480
castle	120
cathedral	20
caughey	20
causes	20
causing	40
ceases	20
cemetery	40
cent	1380
cent.[36	20
center-pier	20
centered	20
centers	40
century	40
certain	560
chance	40
change	380
changed	60
channels	320
channels._--for	20
characteristics	40
charge	220
charged	80
charities	20
charlene	40
charles	200
charters	20
cheaper	60
cheaply	40
cheapness	20
check	80
chestnut	180
chicago	120
chiefly	120
chislett	20
chronically	20
chubb	60
circuitous	60
circumstances	160
citizen	20
city--should	20
city--the	20
civic	700
claim	20
class	120
classes	60
cleaned	20
cleanly	20
clearance	440
cleared	20
clearly	120
climatic	20
climax	80
climbs	20
close	220
closed	20
closer	20
clothing	20
club	20
co-operative	20
coast	60
codes	20
col	60
collection	120
colonel	180
columbia	20
colwell	20
come	200
comeliness	60
comfortable	40
commercial	580
committed	20
commonly	20
commonwealth	20
communication	40
comparable	40
comparatively	200
compensation	40
compilations	20
completely	20
completion	60
complex	60
complexity	20
complication	40
comply	120
complying	60
composed	60
comprehensive	320
comprise	40
computers	60
concentrate	40
concentrated	60
concept	40
conception	20
concern	40
concerning	40
concert	20
conclusions	120
concurrently	20
condemn	20
conditions	700
conducting	20
confined	100
confinement	20
conflicting	20
conform	120
conforming	100
conformity	20
congested	60
congress	60
conjunction	20
connect	340
connecting	320
connection	2520
connection._--on	20
conscious	20
consequences	20
consequently	60
consideration	320
considered	380
consistent	20
consists	80
consolidation	20
constant	20
constitutional	20
constructed	120
constructions	40
consumer	80
contact	160
contain	40
containing	20
contemplate	20
contemplated	60
contents	40
contiguous	40
contract	20
contrast	80
contributing	20
contribution	20
controlled	120
converted	20
cooperate	20
copied	40
corners	20
corporation	20
correct	40
correcting	20
correction	20
correspondingly	20
corresponds	40
cost.[2	20
costly	280
costs	140
councils	40
countries	40
country	620
counts	80
counts.--table	40
county	440
coupled	40
courteously	40
courtesy--has	20
courts	20
covered	120
covers	20
coördinate	100
craft	60
crafton-carnegie	100
craig	60
cramped	120
cranes	60
create	20
created	80
creek	320
creek._--south	20
cross	240
crosses	40
crossing	940
crossing._--chartiers	20
crossing._--the	20
crossings._--near	20
crowded	20
crowned	40
crying	40
crystallized	20
curb	220
currents	60
curtailment	20
curving	20
cut	740
cut,--its	20
cutting	420
d	120
dam	160
damages	280
damages.[7	20
damaging	20
dance-halls	20
dances	20
dangerous	100
dashes	20
data	360
date	180
dated	20
day	200
dead	20
dead-end	40
deal	140
dealers	100
dealing	40
dealt	20
dear	20
debouching	20
decide	60
decided	120
decked	20
declare	20
declared	20
decline	100
decoration	40
decrease	20
decreased	40
dedication	60
deduce	20
deemed	60
deep	200
defacement	100
defects	20
definite	100
degree	120
delayed	20
delays	60
deliberately	20
delivered	60
delivery	60
demanded	40
demands	100
density	20
department	60
departure	20
depend	60
deplorable	40
depths	20
descend	80
descending	80
descriptive	20
design	420
designated	40
designing	20
desire	60
desired	140
desperately	20
despite	20
destination	20
destined	60
destroy	60
destroying	20
destruction	80
detached	20
detailed	140
details	120
determining	20
detriment	20
developed	200
development.[17	20
developments	160
device	20
devised	20
diagonally	40
diagrams	120
diamond	500
differences	60
difficult	240
dignity	40
dimensions--eighty-foot	20
directions	60
directly	380
director	20
dirty	20
discharge	20
disclaim	20
disclaimers	20
discommode	20
discovered	20
discovery	20
discussion	80
disintegrating	20
display	40
displaying	80
disregarded	40
distances	120
distinct	80
distinctive	40
distinguished	20
distributing	220
distribution	200
distribution--accessibility	20
district	2360
district--from	20
district.[3	20
district._--a	20
dithridge	40
diverting	20
dividing	60
divisions	40
domain	40
dominant	20
dominates	20
domini	20
donation	20
done	460
donnell	20
dooryard	20
dotted	20
doubt	140
down	1440
downloading	20
downward	20
dr	40
draftsmen	20
dragged	20
dravosburg._--from	20
draw	20
drawbacks	40
drawbridges	20
drawing	20
drawn	60
dredging	20
drive	140
drive,[27	20
drive.[16	20
driven	20
driveways	20
dropped	20
due	300
dump	40
dumping	20
duquesne	320
duties	20
duty	60
dwelling	20
earlier	60
eastern	180
easy	620
ebook	260
economical	320
economy	120
edgewood	120
edinburgh	20
edition	20
effectively	60
effectiveness	40
effectually	20
effort	100
eighteen-foot	20
ein	20
elbe	20
electronic	540
electronically	40
element	140
elevated	60
elevations	40
eliminated	120
ellsworth	160
elsewhere	60
email	40
embankment	120
embodying	20
embraces	20
emphasis	40
employee	20
enacted	40
enclosing	60
encouraging	20
encroached	20
end._--braddock	20
endemann	20
endowed	20
ends	180
energy	100
enforce	20
engineer-in-charge	20
engineers	460
english	80
engraved	20
enhance	20
enjoyed	20
enlarge	20
enlarged	80
enlargement	20
enormous	100
enough	480
enter	40
entering	40
entirely	180
entrance	260
entrusted	20
equal	180
equipment	160
equitable	20
erected	140
erects	20
essence	20
essential	240
established	160
establishments	40
estate	120
estella	20
estimate	40
estimated	140
etc	180
etna	320
euclaire	20
europe	120
even	740
ever	60
ever-present	20
everywhere	20
evidences	20
evil	20
ewing	20
exactly	20
example	180
exceed	100
exceeding	20
excellent	20
excepted	20
exceptional	20
exceptions	40
excessively	20
excluded	20
exclusion	40
excursion	20
executing	20
execution	20
executive	40
exercise	60
exercised	80
exhaustive	20
existed	20
existence	20
exists	100
expected	160
expend	40
expenditures	60
expense	300
experience	120
experiments	80
expert	20
explained	20
exploitation	20
exporting	20
express	60
expressing	20
extend	240
extending	340
extension._--as	20
extension._--from	40
extension._--murray	20
extension._--princeton	20
extensions	120
extensions--butler	20
extensively	20
extent	240
extra	60
extravagantly	20
extreme	160
eyesore	20
f	120
faces	20
facilitate	20
facilitated	40
facing	40
fact	420
factories	60
factors	60
fail	40
failure	40
fair	120
fairhaven	160
fallacy	20
fallen	20
falls	40
families	40
family	20
far-sighted	20
farmers	220
farming	20
farther	40
fast	20
favor	40
favorable	60
favorably	20
feature	120
february	60
fee	180
feed	20
feeders	20
feeding	120
feel	20
feet	3120
feet[5	20
fences	20
ferry	20
few	300
fidelity	20
field	240
fifty	20
figure	100
figured	20
file	120
filled	80
filter	20
final	140
fine	40
finer	20
firm	40
first	1000
fitness	20
fitted	40
five	80
fixed	300
flat-house	20
flatness	20
flats	20
flatter	40
flesh	20
floating	220
flood	500
flood-protection	20
floor	20
flourishing	40
flow	20
flowers	20
flowing	20
folded	20
followed	140
follows	260
folly	20
food	60
foot	180
forces	40
fords	20
foremen	20
forestall	20
forgotten	20
fork	20
forlorn	20
form	460
formats	40
formerly	20
forming	40
fortifications	20
fortunate	20
forty	20
forty-third	340
found	200
four	180
fourth	180
fraction	20
framework	60
framing	20
franchises	20
free	320
freed	40
freedom	20
freeman	20
freer	20
frequent	80
friend	20
friendship	20
from	7440
frontage	420
fronts	100
ft	40
fuel	20
fulfil	20
fulfill	20
fully	160
funds	20
furnished	120
further	480
gap	160
gardener	20
gardens	60
garfield	40
gates	20
gathered	40
gbnewby@pglaf.org	20
general	1420
generation	60
generous	40
geneva	20
geodetic	40
geological	20
german	60
get	340
getting	140
gives	180
giving	120
glance	40
go	160
goals	20
goes	40
going	60
goods	100
got	20
governed	20
governments	20
grades	300
gradient	1820
grading	40
gradual	140
grandeur	20
grandstand	20
grant	760
graphically	60
grappling	20
greater	580
greatly	300
greensburg	220
grooved	20
groping	20
gross	100
grounded	20
grounds	120
grouped	40
groupings	20
groups	20
grows	40
guarded	20
guidance	20
h	160
haberman	20
habit	20
haights	340
hamilton	180
hampered	20
handle	20
handled	20
hands	60
happening	20
happy	20
harbor	480
hardly	140
has	2460
haul	40
hauling	40
have	2380
hazen	20
head	360
health	60
hear	20
heart	120
heavier	80
heavily	20
heavily-loaded	20
heights	480
heights._--disregarding	20
heinz	60
helpful	20
henrietta	20
here	480
herewith	100
herron	20
herrs	20
hesitancy	20
hidden	20
high	1000
high-level|low-level	20
highest	140
highlands	20
highways	100
hills	1100
hillside	1340
hillside._--another	20
hillside._--the	20
hilltop	240
hilly	60
him	40
hindrance	40
his	260
historical	20
hobnobbing	20
hoboken	40
holder	80
holdings	20
holiday	40
hollows	20
holy	20
homes	20
homestead	140
homewood	40
honor	40
hope	60
hope--sometimes	20
hoped	140
hoped-for	20
horace	20
horizontal	20
horse-drawn	60
horses	40
hospital	20
hour	60
hour's	20
house	260
how	240
however	380
howley	160
hump	560
hundred	200
hydrograph	20
hydrographic	20
ideally	20
ideas	20
identification	20
identify	20
ignore	20
ii	380
illiberal	20
illustrates	20
illustration	1780
images	40
imagined	20
imbued	20
immediately	120
impair	20
impartially	20
impede	20
imperative	40
implied	60
importance	740
important	1440
imposes	20
impounding	20
impracticable	140
impressiveness	20
improve	140
improved	520
improvement	2040
improvement._--at	20
improvement._--bridge	20
improvement._--miller	20
improvement._--the	60
improvements--the	20
inaccuracy	60
inapplicable	20
inch	40
inches	40
incident	40
incidentally	60
incline	120
inclined	20
include	140
included	140
inclusive	20
incompetency	20
incomplete	40
inconsiderate	20
inconvenience	140
inconvenienced	20
inconvenient	20
incorporated	20
increase	540
increased	400
increasingly	20
indebtedness	20
indefinitely	40
independent	160
index	140
indexing	40
indicates	80
indicating	20
indicative	20
indirect	100
indisputable	20
induced	20
inducement	20
industries	40
industry	20
ineffective	20
inefficient	20
inferior	20
influencing	20
informal	60
informality	20
information	360
infrequently	20
infringement	20
ingenuity	20
ingram	20
initial	20
injurious	20
inland	40
inlet	20
inner	20
inordinately	20
inserted	20
insist	20
inspectors	20
instances	40
instead	180
instruments	40
intellectual	40
intelligently	40
intending	20
intercommunication	20
interest	220
interesting	240
interfere	80
interference	160
interim	20
interior	40
international	20
interpreted	20
intersections	20
intervals	80
intimately	20
into	1140
introduction	140
investigation	120
inviting	20
involves	100
involving	40
iron	40
irreconcilable	20
irreducible	20
irs	20
is	16260
italian	40
ithe	10
its	3120
j	260
jagged	20
janssen	40
january	20
jefferson	60
jog	20
join	140
joining	160
joint	20
judging	20
judgment	20
julius	20
july	20
junction	680
june	40
just	720
justifiable	40
justification	40
justifies	20
justify	80
keeps	20
kennywood	40
kept	140
kiehnel	40
kind	60
kinnear	20
knowledge	40
knox	20
knoxville	20
l	40
laborers	20
laborious	20
lag	20
laid	240
land[20	20
lands	300
landscape--the	20
landscapes	20
lane	100
lang	120
language	20
largely	180
largest	40
larimer	120
last	120
later	60
latter	640
law	440
lawn	40
lay	80
layers	40
laying	40
layout	140
lead	140
leading	300
learn	20
leaves	40
leaving	180
ledges	40
lee	20
legally	80
leipzig	20
length	200
lengthened	20
lessening	20
lesser	40
letter	60
level	860
levelers	20
leveling	40
lie	60
lien	40
life	100
life's	20
lifted	60
light	260
lighting	20
likely	240
limitation	60
limited	480
limits	80
line	1680
lined	40
link	160
linking	20
list	40
literary	260
lithographic	20
little	860
live	80
load	40
load--19	20
loading	60
locally	40
located	320
locations	300
lofty	20
london	40
long	540
longitudinal	20
looks	40
loose	60
lots	300
louis	20
low	400
low-lying	20
lowered	100
lowest	40
lowlands	20
loyalty	20
lyons--a	20
machinery	20
magnitude	40
mailed	20
mainly	60
maintained	120
make	640
man	60
manhattan	20
manufacturers	40
manufacturing	160
manure	20
map	440
mapping	20
margin	20
marion	20
marked	120
market	1260
marketing	20
marks	60
markup	40
massing	20
materially	220
matters	20
maximum	580
mayor	140
mcfarland	20
mckees	140
me	20
meadows	40
means	580
meantime	20
measure	60
meets	20
meissen	20
melting	20
men	20
mention	20
merchantability	20
merely	200
met	140
methods	120
metropolitan	40
michigan	40
mighty	40
miles	200
million	40
millvale	280
mind	140
minersville	20
mingled	20
minimize	40
minimum	300
minsinger	20
miscellaneous	20
mischief	20
mission	80
mistaken	20
models	20
modification	40
moment	60
money	180
monitor	20
month	20
monumental	80
monuments	140
moored	20
morewood	20
morris	20
morse	80
mostly	120
mothers	20
mountainous	20
movements	40
moves	20
moving	60
much-desired	20
mud	20
mud-banks	20
municipal	120
municipalities	20
muriel	20
murray	80
my	100
myself	20
n	20
narrower	40
naturally	40
navigation	660
near	240
necessarily	40
necessitate	20
need	580
needlessly	20
neglect	40
negley	180
negligible	20
neighborhood	300
neighboring	60
network	20
never	160
nevertheless	60
new	2960
newcomer	20
nile	20
nine	120
nineteenth	20
noble	40
nobly	20
non-tidal	80
none	60
nonproprietary	20
normally	120
northeast	140
northern	260
northwest	140
note	120
noted	380
notice	80
november	40
now	1280
nowhere	40
nuisance	40
numberless	20
numbers	60
numerous	80
o'hara	60
oakland	60
oakwood	40
obedient	20
objected	20
objections	40
objects	100
obstacles	120
obstructing	20
obstruction	60
obstructive	60
obtained	260
obviate	20
obviously	60
occasional	120
occupants	20
occupied	300
occur	80
ocean	20
oct	60
october	40
ofen	20
off-set	20
offer	140
offering	60
office	500
officially	20
oft-times	20
often	220
of|auto	20
of|street	20
older	80
olmsted	300
olmsted's	20
omitted	20
one	2380
one-half	40
one-sheet	20
one-sided	100
one-third	80
one-way	40
oneida	20
only	1600
open	360
opening	100
operate	20
operations	20
opinion	40
options	40
order	300
ordering	20
ordinance.--to	20
ordinances	20
ordinary	200
originally	60
originate	20
originator	20
ormsby	20
oswego	40
other	2740
otherwise	120
our	180
ousted	20
out	1240
outdated	20
outdoor	40
outlets	40
outline	60
outlined	20
outlook--while	20
outlooks	20
outskirts	20
outward	20
over	2600
overcome	20
overestimate	20
overflow	20
overhead	40
overlooked	20
owes	20
owing	180
own	220
owners	240
p	120
package	40
packet	60
pages	80
paid	180
panther	120
paper	20
paragraph	320
parallels	20
parcels	20
park	1980
park,--from	20
park-less	20
park._--a	20
park._--perhaps	20
parking	40
parkway--a	20
parkways	20
partially	60
particularly	40
particulars	20
parties	20
partly	160
parts	360
party	20
passage	100
passed	140
passenger	200
past	120
pave	20
paved	40
pay	120
paying	80
payment	20
peace	20
peaks	20
peculiarly	100
pedestrians	140
pedestrians|[39]gross	20
peebles	20
pennsylvania	520
pennwood	60
people,--the	20
percentage	20
perfectly	60
performance	40
performed	40
periodical	20
periods	60
permanence	20
permanent	400
permits	40
permitted	80
perplexing	20
perrott	20
personal	40
pglaf	20
picturesque	40
piece	40
pier	400
pierce	20
pike._--from	20
pilot	20
pinch	20
pine	140
pitch	20
pitches	20
pittsburgh	2900
pittsburgh's	140
pittsburgh--width	20
pittsburghers	60
places	220
placing	20
plain	40
planned	100
planning--or	20
plans	520
planted	20
planting-strip	20
plants	140
plateau	80
play	120
playground._--partly	20
playgrounds	40
playing	40
plaza	40
pleasant	100
please	60
pleasures	20
plenty	40
plunging	40
plus	20
poetically	20
point	1640
police	20
policy	80
pool	240
poor	40
populated	20
portal	20
portions	280
portrays	20
ports	80
positions	20
positively	20
possess	40
possessing	20
possession	20
postpone	20
powers	20
pp	20
practicability	20
practicable	120
practically	580
preceded	20
precedent	20
precipitate	20
precision	20
preclude	40
predecessors	20
preface	60
prefer	40
preferable	20
preferably	20
prejudicial	20
preliminary	80
preparing	60
presented	120
presents	80
preservation	40
preserve	40
preserved	40
president	20
presumably	40
pretty	60
prevailingly	20
prevent	120
prevention	20
previously	40
preëminent	20
